exp,model_type,target_type,condition,model,context_sents,target_sent,rel_surp,by_surp,verb_by_surp,det_surp,noun_surp,NP_surp,RC_surp,verb_surp,extra_surp,main_surp
ref,ordered,reduced,2NP_Reduced,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,"in the visiting room , two prisoners began yelling at each other . to prevent a fight , the guard removed one of the prisoners from the room but not the other .",the prisoner removed by the guard fought violently to break free of the guard 's grip .,11.135708808898926,7.078333854675293,18.21404266357422,1.7095586061477661,10.56069278717041,12.270251393318176,30.484294056892395,16.306446075439453,10.3773193359375,26.683765411376953
ref,ordered,reduced,2NP_Reduced,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,"in the visiting room , two prisoners began yelling at each other . to prevent a fight , the guard removed one of the prisoners from the room but not the other .",the prisoner removed by the guard fought violently to break free of the guard 's grip .,11.316231727600098,9.316336631774902,20.632568359375,2.134363889694214,8.870471000671387,11.0048348903656,31.6374032497406,14.160417556762695,11.443940162658691,25.604357719421387
ref,ordered,reduced,2NP_Reduced,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,"in the visiting room , two prisoners began yelling at each other . to prevent a fight , the guard removed one of the prisoners from the room but not the other .",the prisoner removed by the guard fought violently to break free of the guard 's grip .,11.845080375671387,5.531126976013184,17.37620735168457,1.3392223119735718,8.539619445800781,9.878841757774353,27.255049109458923,15.371696472167969,11.127896308898926,26.499592781066895
ref,shuffled,unreduced,1NP_Unreduced,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,"in the visiting room , a prisoner and a visitor began yelling at each other . to prevent a fight , the guard removed the prisoner from the room but not the visitor .",the prisoner who was removed by the guard fought violently to break free of the guard 's grip .,10.146310806274414,4.457525253295898,14.603836059570312,1.2965940237045288,9.993049621582031,11.28964364528656,25.893479704856873,12.976719856262207,14.540464401245117,27.517184257507324
ref,shuffled,unreduced,1NP_Unreduced,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,"in the visiting room , a prisoner and a visitor began yelling at each other . to prevent a fight , the guard removed the prisoner from the room but not the visitor .",the prisoner who was removed by the guard fought violently to break free of the guard 's grip .,10.375520706176758,5.116208076477051,15.491728782653809,1.2049421072006226,10.573229789733887,11.77817189693451,27.269900679588318,14.82091999053955,12.423388481140137,27.244308471679688
ref,shuffled,unreduced,1NP_Unreduced,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,"in the visiting room , a prisoner and a visitor began yelling at each other . to prevent a fight , the guard removed the prisoner from the room but not the visitor .",the prisoner who was removed by the guard fought violently to break free of the guard 's grip .,10.217236518859863,4.190863132476807,14.40809965133667,1.560811996459961,10.399349212646484,11.960161209106445,26.368260860443115,13.049824714660645,14.491188049316406,27.54101276397705
ref,shuffled,unreduced,1NP_Unreduced,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,"in the visiting room , a prisoner and a visitor began yelling at each other . to prevent a fight , the guard removed the prisoner from the room but not the visitor .",the prisoner who was removed by the guard fought violently to break free of the guard 's grip .,10.642470359802246,5.003176212310791,15.645646572113037,1.3283549547195435,10.54488468170166,11.873239636421204,27.51888620853424,13.3400239944458,11.253670692443848,24.59369468688965
ref,shuffled,unreduced,1NP_Unreduced,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,"in the visiting room , a prisoner and a visitor began yelling at each other . to prevent a fight , the guard removed the prisoner from the room but not the visitor .",the prisoner who was removed by the guard fought violently to break free of the guard 's grip .,10.215291976928711,4.578057289123535,14.793349266052246,1.179213285446167,10.535417556762695,11.714630842208862,26.50798010826111,14.858426094055176,10.250853538513184,25.10927963256836
ref,ordered,unreduced,1NP_Unreduced,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,"in the visiting room , a prisoner and a visitor began yelling at each other . to prevent a fight , the guard removed the prisoner from the room but not the visitor .",the prisoner who was removed by the guard fought violently to break free of the guard 's grip .,9.996232032775879,4.811213970184326,14.807446002960205,1.5341808795928955,9.234682083129883,10.768862962722778,25.576308965682983,14.333395004272461,11.60371208190918,25.93710708618164
ref,ordered,unreduced,1NP_Unreduced,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,"in the visiting room , a prisoner and a visitor began yelling at each other . to prevent a fight , the guard removed the prisoner from the room but not the visitor .",the prisoner who was removed by the guard fought violently to break free of the guard 's grip .,9.608713150024414,4.332932949066162,13.941646099090576,1.1317343711853027,10.455853462219238,11.587587833404541,25.529233932495117,15.46018123626709,12.408699989318848,27.868881225585938
ref,ordered,unreduced,1NP_Unreduced,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,"in the visiting room , a prisoner and a visitor began yelling at each other . to prevent a fight , the guard removed the prisoner from the room but not the visitor .",the prisoner who was removed by the guard fought violently to break free of the guard 's grip .,9.544219017028809,4.896554946899414,14.440773963928223,1.4518097639083862,10.556791305541992,12.008601069450378,26.4493750333786,16.8684139251709,11.175612449645996,28.044026374816895
ref,ordered,unreduced,1NP_Unreduced,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,"in the visiting room , a prisoner and a visitor began yelling at each other . to prevent a fight , the guard removed the prisoner from the room but not the visitor .",the prisoner who was removed by the guard fought violently to break free of the guard 's grip .,10.158651351928711,4.95408821105957,15.112739562988281,1.596007227897644,7.785999774932861,9.382007002830505,24.494746565818787,14.221632957458496,11.764117240905762,25.985750198364258
ref,ordered,unreduced,1NP_Unreduced,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,"in the visiting room , a prisoner and a visitor began yelling at each other . to prevent a fight , the guard removed the prisoner from the room but not the visitor .",the prisoner who was removed by the guard fought violently to break free of the guard 's grip .,10.210518836975098,4.217201232910156,14.427720069885254,1.4748778343200684,8.989302635192871,10.46418046951294,24.891900539398193,15.067511558532715,11.361328125,26.428839683532715
ref,shuffled,unreduced,2NP_Unreduced,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,"in the visiting room , two prisoners began yelling at each other . to prevent a fight , the guard removed one of the prisoners from the room but not the other .",the prisoner who was removed by the guard fought violently to break free of the guard 's grip .,10.151327133178711,4.463271617889404,14.614598751068115,1.2936571836471558,9.992593765258789,11.286250948905945,25.90084969997406,12.965537071228027,14.535829544067383,27.50136661529541
ref,shuffled,unreduced,2NP_Unreduced,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,"in the visiting room , two prisoners began yelling at each other . to prevent a fight , the guard removed one of the prisoners from the room but not the other .",the prisoner who was removed by the guard fought violently to break free of the guard 's grip .,10.376015663146973,5.115283966064453,15.491299629211426,1.2051520347595215,10.577391624450684,11.782543659210205,27.27384328842163,14.819062232971191,12.425555229187012,27.244617462158203
ref,shuffled,unreduced,2NP_Unreduced,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,"in the visiting room , two prisoners began yelling at each other . to prevent a fight , the guard removed one of the prisoners from the room but not the other .",the prisoner who was removed by the guard fought violently to break free of the guard 's grip .,10.218515396118164,4.189802646636963,14.408318042755127,1.5612938404083252,10.397687911987305,11.95898175239563,26.367299795150757,13.060182571411133,14.487122535705566,27.5473051071167
ref,shuffled,unreduced,2NP_Unreduced,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,"in the visiting room , two prisoners began yelling at each other . to prevent a fight , the guard removed one of the prisoners from the room but not the other .",the prisoner who was removed by the guard fought violently to break free of the guard 's grip .,10.643550872802734,5.005147457122803,15.648698329925537,1.329960584640503,10.542739868164062,11.872700452804565,27.521398782730103,13.317625045776367,11.255656242370605,24.573281288146973
ref,shuffled,unreduced,2NP_Unreduced,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,"in the visiting room , two prisoners began yelling at each other . to prevent a fight , the guard removed one of the prisoners from the room but not the other .",the prisoner who was removed by the guard fought violently to break free of the guard 's grip .,10.211406707763672,4.5785675048828125,14.789974212646484,1.1781758069992065,10.532872200012207,11.711048007011414,26.501022219657898,14.853326797485352,10.252093315124512,25.105420112609863
ref,ordered,unreduced,2NP_Unreduced,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,"in the visiting room , two prisoners began yelling at each other . to prevent a fight , the guard removed one of the prisoners from the room but not the other .",the prisoner who was removed by the guard fought violently to break free of the guard 's grip .,10.055583953857422,4.844056606292725,14.899640560150146,1.4982757568359375,9.013503074645996,10.511778831481934,25.41141939163208,14.045174598693848,11.506302833557129,25.551477432250977
ref,ordered,unreduced,2NP_Unreduced,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,"in the visiting room , two prisoners began yelling at each other . to prevent a fight , the guard removed one of the prisoners from the room but not the other .",the prisoner who was removed by the guard fought violently to break free of the guard 's grip .,9.357405662536621,4.358490943908691,13.715896606445312,1.1497077941894531,9.760746955871582,10.910454750061035,24.626351356506348,15.038013458251953,11.67630672454834,26.714320182800293
ref,ordered,unreduced,2NP_Unreduced,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,"in the visiting room , two prisoners began yelling at each other . to prevent a fight , the guard removed one of the prisoners from the room but not the other .",the prisoner who was removed by the guard fought violently to break free of the guard 's grip .,9.823491096496582,4.9421892166137695,14.765680313110352,1.4443949460983276,10.500640869140625,11.945035815238953,26.710716128349304,16.721790313720703,11.075100898742676,27.79689121246338
ref,ordered,unreduced,2NP_Unreduced,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,"in the visiting room , two prisoners began yelling at each other . to prevent a fight , the guard removed one of the prisoners from the room but not the other .",the prisoner who was removed by the guard fought violently to break free of the guard 's grip .,10.13335132598877,4.979946613311768,15.113297939300537,1.5077488422393799,7.9517011642456055,9.459450006484985,24.572747945785522,13.511102676391602,11.97399616241455,25.485098838806152
ref,ordered,unreduced,2NP_Unreduced,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,"in the visiting room , two prisoners began yelling at each other . to prevent a fight , the guard removed one of the prisoners from the room but not the other .",the prisoner who was removed by the guard fought violently to break free of the guard 's grip .,9.865093231201172,4.26321268081665,14.128305912017822,1.4681841135025024,8.606404304504395,10.074588418006897,24.20289433002472,14.810502052307129,11.480422973632812,26.29092502593994
ref,shuffled,reduced,1NP_Reduced,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered her daughter but not her son .,the daughter battered by her mother thought that she deserved the punishment .,22.608448028564453,6.3348517417907715,28.943299770355225,3.9983153343200684,4.1476359367370605,8.145951271057129,37.08925104141235,13.851045608520508,1.829901933670044,15.680947542190552
ref,shuffled,reduced,1NP_Reduced,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered her daughter but not her son .,the daughter battered by her mother thought that she deserved the punishment .,23.589542388916016,4.269326686859131,27.858869075775146,4.194178581237793,4.082313060760498,8.276491641998291,36.13536071777344,12.89077091217041,1.8869682550430298,14.77773916721344
ref,shuffled,reduced,1NP_Reduced,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered her daughter but not her son .,the daughter battered by her mother thought that she deserved the punishment .,22.968700408935547,5.85007381439209,28.818774223327637,4.77039098739624,4.3218994140625,9.09229040145874,37.91106462478638,13.227986335754395,1.8980580568313599,15.126044392585754
ref,shuffled,reduced,1NP_Reduced,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered her daughter but not her son .,the daughter battered by her mother thought that she deserved the punishment .,22.65277862548828,4.76411247253418,27.41689109802246,4.684459209442139,3.866426706314087,8.550885915756226,35.96777701377869,13.154850006103516,2.2366483211517334,15.391498327255249
ref,shuffled,reduced,1NP_Reduced,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered her daughter but not her son .,the daughter battered by her mother thought that she deserved the punishment .,22.650232315063477,6.352960109710693,29.00319242477417,4.559263706207275,5.446330547332764,10.005594253540039,39.00878667831421,11.74964427947998,1.9230555295944214,13.672699809074402
ref,ordered,reduced,1NP_Reduced,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered her daughter but not her son .,the daughter battered by her mother thought that she deserved the punishment .,24.217727661132812,8.257913589477539,32.47564125061035,2.623692274093628,3.938534736633301,6.562227010726929,39.03786826133728,10.639766693115234,1.8095338344573975,12.449300527572632
ref,ordered,reduced,1NP_Reduced,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered her daughter but not her son .,the daughter battered by her mother thought that she deserved the punishment .,23.951263427734375,6.802976131439209,30.754239559173584,3.036586046218872,4.189794063568115,7.226380109786987,37.98061966896057,11.774320602416992,1.4932501316070557,13.267570734024048
ref,ordered,reduced,1NP_Reduced,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered her daughter but not her son .,the daughter battered by her mother thought that she deserved the punishment .,20.68755340576172,7.465487480163574,28.153040885925293,3.640831470489502,3.519730806350708,7.16056227684021,35.3136031627655,11.943999290466309,1.4358881711959839,13.379887461662292
ref,ordered,reduced,1NP_Reduced,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered her daughter but not her son .,the daughter battered by her mother thought that she deserved the punishment .,23.349140167236328,7.093138217926025,30.442278385162354,3.8116707801818848,3.149386405944824,6.961057186126709,37.40333557128906,11.868813514709473,1.6594321727752686,13.528245687484741
ref,ordered,reduced,1NP_Reduced,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered her daughter but not her son .,the daughter battered by her mother thought that she deserved the punishment .,23.42433738708496,6.569520473480225,29.993857860565186,3.40922474861145,3.248249053955078,6.657473802566528,36.651331663131714,11.633953094482422,2.421746015548706,14.055699110031128
ref,shuffled,reduced,2NP_Reduced,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered one of her daughters but not the other .,the daughter battered by her mother thought that she deserved the punishment .,22.61688804626465,6.338919162750244,28.955807209014893,3.9950695037841797,4.144278049468994,8.139347553253174,37.095154762268066,13.855823516845703,1.8297709226608276,15.68559443950653
ref,shuffled,reduced,2NP_Reduced,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered one of her daughters but not the other .,the daughter battered by her mother thought that she deserved the punishment .,23.580488204956055,4.270789623260498,27.851277828216553,4.1947150230407715,4.085697174072266,8.280412197113037,36.13169002532959,12.893638610839844,1.8857580423355103,14.779396653175354
ref,shuffled,reduced,2NP_Reduced,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered one of her daughters but not the other .,the daughter battered by her mother thought that she deserved the punishment .,22.97884750366211,5.850827693939209,28.82967519760132,4.766009330749512,4.315350532531738,9.08135986328125,37.91103506088257,13.219904899597168,1.8949518203735352,15.114856719970703
ref,shuffled,reduced,2NP_Reduced,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered one of her daughters but not the other .,the daughter battered by her mother thought that she deserved the punishment .,22.669342041015625,4.756792068481445,27.42613410949707,4.698331356048584,3.870575428009033,8.568906784057617,35.99504089355469,13.150465965270996,2.235365152359009,15.385831117630005
ref,shuffled,reduced,2NP_Reduced,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered one of her daughters but not the other .,the daughter battered by her mother thought that she deserved the punishment .,22.650102615356445,6.356340408325195,29.00644302368164,4.556923866271973,5.451949596405029,10.008873462677002,39.01531648635864,11.748858451843262,1.921662449836731,13.670520901679993
ref,ordered,reduced,2NP_Reduced,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered one of her daughters but not the other .,the daughter battered by her mother thought that she deserved the punishment .,24.300273895263672,7.96380615234375,32.26408004760742,3.12664532661438,4.371728897094727,7.4983742237091064,39.76245427131653,10.58576488494873,1.7134779691696167,12.299242854118347
ref,ordered,reduced,2NP_Reduced,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered one of her daughters but not the other .,the daughter battered by her mother thought that she deserved the punishment .,23.935260772705078,6.803070068359375,30.738330841064453,3.1105542182922363,4.432387828826904,7.542942047119141,38.281272888183594,11.661277770996094,1.4403959512710571,13.10167372226715
ref,ordered,reduced,2NP_Reduced,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered one of her daughters but not the other .,the daughter battered by her mother thought that she deserved the punishment .,20.503629684448242,7.473330020904541,27.976959705352783,3.7299156188964844,3.6690521240234375,7.398967742919922,35.375927448272705,11.836321830749512,1.4362026453018188,13.27252447605133
ref,ordered,reduced,2NP_Reduced,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered one of her daughters but not the other .,the daughter battered by her mother thought that she deserved the punishment .,23.283920288085938,7.0304789543151855,30.314399242401123,4.033150672912598,3.231403112411499,7.264553785324097,37.57895302772522,11.833938598632812,1.623180627822876,13.457119226455688
ref,ordered,reduced,2NP_Reduced,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered one of her daughters but not the other .,the daughter battered by her mother thought that she deserved the punishment .,22.84525489807129,6.4319682121276855,29.277223110198975,3.6429874897003174,3.523052453994751,7.166039943695068,36.44326305389404,11.538999557495117,2.3810832500457764,13.920082807540894
ref,shuffled,unreduced,1NP_Unreduced,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered her daughter but not her son .,the daughter who was battered by her mother thought that she deserved the punishment .,16.080738067626953,0.8154668807983398,16.896204948425293,4.273532867431641,4.322265625,8.59579849243164,25.492003440856934,11.916661262512207,1.917548656463623,13.83420991897583
ref,shuffled,unreduced,1NP_Unreduced,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered her daughter but not her son .,the daughter who was battered by her mother thought that she deserved the punishment .,15.800313949584961,1.1089363098144531,16.909250259399414,4.41452693939209,4.577675819396973,8.992202758789062,25.901453018188477,13.15015697479248,2.6387951374053955,15.788952112197876
ref,shuffled,unreduced,1NP_Unreduced,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered her daughter but not her son .,the daughter who was battered by her mother thought that she deserved the punishment .,17.207857131958008,1.5387238264083862,18.746580958366394,4.831457614898682,4.191542625427246,9.023000240325928,27.769581198692322,12.608713150024414,1.9260807037353516,14.534793853759766
ref,shuffled,unreduced,1NP_Unreduced,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered her daughter but not her son .,the daughter who was battered by her mother thought that she deserved the punishment .,14.99250602722168,1.4744350910186768,16.466941118240356,4.237242698669434,3.5585861206054688,7.795828819274902,24.26276993751526,12.172850608825684,2.6634981632232666,14.83634877204895
ref,shuffled,unreduced,1NP_Unreduced,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered her daughter but not her son .,the daughter who was battered by her mother thought that she deserved the punishment .,16.667112350463867,1.2968404293060303,17.963952779769897,4.309553146362305,5.085209846496582,9.394762992858887,27.358715772628784,11.56080150604248,1.9231219291687012,13.483923435211182
ref,ordered,unreduced,1NP_Unreduced,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered her daughter but not her son .,the daughter who was battered by her mother thought that she deserved the punishment .,13.75401782989502,0.8316555619239807,14.585673391819,3.172231912612915,3.305532932281494,6.477764844894409,21.06343823671341,10.690176963806152,1.7319183349609375,12.42209529876709
ref,ordered,unreduced,1NP_Unreduced,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered her daughter but not her son .,the daughter who was battered by her mother thought that she deserved the punishment .,16.260610580444336,1.8087269067764282,18.069337487220764,3.252103328704834,3.8716444969177246,7.123747825622559,25.193085312843323,12.260698318481445,2.149397611618042,14.410095930099487
ref,ordered,unreduced,1NP_Unreduced,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered her daughter but not her son .,the daughter who was battered by her mother thought that she deserved the punishment .,14.664787292480469,1.6309312582015991,16.295718550682068,3.2293031215667725,3.3602421283721924,6.589545249938965,22.885263800621033,12.255509376525879,2.5324554443359375,14.787964820861816
ref,ordered,unreduced,1NP_Unreduced,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered her daughter but not her son .,the daughter who was battered by her mother thought that she deserved the punishment .,15.6163330078125,1.022610068321228,16.638943076133728,3.6192376613616943,3.285425901412964,6.904663562774658,23.543606638908386,11.060904502868652,1.5597437620162964,12.620648264884949
ref,ordered,unreduced,1NP_Unreduced,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered her daughter but not her son .,the daughter who was battered by her mother thought that she deserved the punishment .,15.388413429260254,2.6025683879852295,17.990981817245483,2.9186549186706543,3.7962584495544434,6.714913368225098,24.70589518547058,9.671162605285645,2.645920991897583,12.317083597183228
ref,shuffled,unreduced,2NP_Unreduced,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered one of her daughters but not the other .,the daughter who was battered by her mother thought that she deserved the punishment .,16.083789825439453,0.8153991103172302,16.899188935756683,4.270749092102051,4.316922187805176,8.587671279907227,25.48686021566391,11.912532806396484,1.9180607795715332,13.830593585968018
ref,shuffled,unreduced,2NP_Unreduced,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered one of her daughters but not the other .,the daughter who was battered by her mother thought that she deserved the punishment .,15.796269416809082,1.1099330186843872,16.90620243549347,4.415521621704102,4.579644203186035,8.995165824890137,25.901368260383606,13.154069900512695,2.637669563293457,15.791739463806152
ref,shuffled,unreduced,2NP_Unreduced,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered one of her daughters but not the other .,the daughter who was battered by her mother thought that she deserved the punishment .,17.210803985595703,1.5407662391662598,18.751570224761963,4.827836513519287,4.1831512451171875,9.010987758636475,27.762557983398438,12.611184120178223,1.9232759475708008,14.534460067749023
ref,shuffled,unreduced,2NP_Unreduced,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered one of her daughters but not the other .,the daughter who was battered by her mother thought that she deserved the punishment .,15.001897811889648,1.4701184034347534,16.472016215324402,4.250044822692871,3.561509370803833,7.811554193496704,24.283570408821106,12.17325210571289,2.6600444316864014,14.833296537399292
ref,shuffled,unreduced,2NP_Unreduced,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered one of her daughters but not the other .,the daughter who was battered by her mother thought that she deserved the punishment .,16.658607482910156,1.2963643074035645,17.95497179031372,4.309051513671875,5.08883810043335,9.397889614105225,27.352861404418945,11.564745903015137,1.9224413633346558,13.487187266349792
ref,ordered,unreduced,2NP_Unreduced,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered one of her daughters but not the other .,the daughter who was battered by her mother thought that she deserved the punishment .,13.814345359802246,0.8548907041549683,14.669236063957214,3.6494534015655518,3.6585001945495605,7.307953596115112,21.977189660072327,10.697027206420898,1.66712486743927,12.364152073860168
ref,ordered,unreduced,2NP_Unreduced,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered one of her daughters but not the other .,the daughter who was battered by her mother thought that she deserved the punishment .,16.30211639404297,1.8291569948196411,18.13127338886261,3.282158851623535,4.039536952972412,7.321695804595947,25.452969193458557,12.177745819091797,2.1164486408233643,14.294194459915161
ref,ordered,unreduced,2NP_Unreduced,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered one of her daughters but not the other .,the daughter who was battered by her mother thought that she deserved the punishment .,14.695823669433594,1.6171175241470337,16.312941193580627,3.304058074951172,3.5097100734710693,6.813768148422241,23.12670934200287,12.087536811828613,2.5069468021392822,14.594483613967896
ref,ordered,unreduced,2NP_Unreduced,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered one of her daughters but not the other .,the daughter who was battered by her mother thought that she deserved the punishment .,15.486120223999023,0.9935382604598999,16.479658484458923,3.867663621902466,3.335148811340332,7.202812433242798,23.68247091770172,11.067163467407227,1.530129075050354,12.59729254245758
ref,ordered,unreduced,2NP_Unreduced,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,the old lady was very abusive to certain members of her family . she constantly battered one of her daughters but not the other .,the daughter who was battered by her mother thought that she deserved the punishment .,15.08741569519043,2.5744311809539795,17.66184687614441,3.157604694366455,4.039938449859619,7.197543144226074,24.859390020370483,9.564960479736328,2.629530668258667,12.194491147994995
ref,shuffled,reduced,1NP_Reduced,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,the likely suspect and his accomplice in the crime were placed in a line-up of several other men . the victim identified the suspect but not the accomplice .,the suspect identified by the victim claimed that he was innocent .,10.792989730834961,7.230733394622803,18.023723125457764,1.7037782669067383,12.302597045898438,14.006375312805176,32.03009843826294,7.840742588043213,0.8038945198059082,8.644637107849121
ref,shuffled,reduced,1NP_Reduced,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,the likely suspect and his accomplice in the crime were placed in a line-up of several other men . the victim identified the suspect but not the accomplice .,the suspect identified by the victim claimed that he was innocent .,10.634245872497559,5.0237627029418945,15.658008575439453,1.8526277542114258,10.638662338256836,12.491290092468262,28.149298667907715,11.017661094665527,0.9148586392402649,11.932519733905792
ref,shuffled,reduced,1NP_Reduced,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,the likely suspect and his accomplice in the crime were placed in a line-up of several other men . the victim identified the suspect but not the accomplice .,the suspect identified by the victim claimed that he was innocent .,10.885529518127441,7.546686172485352,18.432215690612793,2.0824856758117676,8.761061668395996,10.843547344207764,29.275763034820557,10.65177059173584,0.9446262717247009,11.59639686346054
ref,shuffled,reduced,1NP_Reduced,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,the likely suspect and his accomplice in the crime were placed in a line-up of several other men . the victim identified the suspect but not the accomplice .,the suspect identified by the victim claimed that he was innocent .,11.669676780700684,7.177720546722412,18.847397327423096,1.774854063987732,9.881736755371094,11.656590819358826,30.50398814678192,10.790708541870117,1.4307825565338135,12.22149109840393
ref,shuffled,reduced,1NP_Reduced,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,the likely suspect and his accomplice in the crime were placed in a line-up of several other men . the victim identified the suspect but not the accomplice .,the suspect identified by the victim claimed that he was innocent .,11.688321113586426,6.92004919052124,18.608370304107666,1.9436646699905396,10.330965042114258,12.274629712104797,30.883000016212463,10.727876663208008,1.132138729095459,11.860015392303467
